OrderId,OrderItemId,ProductType,ProductItem,ProductPeriod,ProductDetails,ProductStorage
50406,11,SMOKEDFISH,"Salmon, whitefish, cold-smoked",5-8 days,,REFRIGERATED
50407,1,CONDIMENTS,"Ketchup, Cocktail or Chili sauce",1 month,opened,SHELF
50407,2,SHELF_ITEM,"Milk, canned evaporated",12 months,unopened,SHELF
50407,3,SHELF_ITEM,Commercially microwave packets,12 months,unopened,SHELF
50407,4,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF
50407,5,SHELF_ITEM,Dry egg noodles,1-2 months,opened,SHELF
50407,6,SHELF_ITEM,"Lentils, dried",12 months,opened,SHELF
50407,7,BEVERAGES,"Juice in cartons, fruit drinks, punch",7-10 days,opened,REFRIGERATED
50407,8,BAKING,"Frosting, canned",3 months,opened,SHELF
50407,9,PROCESSED_POULTRY,Cooked poultry dishes,4-6 months,,FROZEN
50407,10,SMOKEDFISH,"Salmon, whitefish, cold-smoked",2 months,,FROZEN
50407,11,FRUIT,Avocados,,Do not freeze,FROZEN
50407,12,BAKERY,Quiche,2 hours,,SHELF
50407,13,SHELF_ITEM,"Bacon Bits, Imitation",4 months,opened,SHELF
50407,14,SHELF_ITEM,"Soup mixes, dry bouillon",12 months,opened,SHELF
50407,15,SHELLFISH,"Crab legs, king, dungeness, snow",9-12 months,,FROZEN
50407,16,COOKIES,"Cookies, packaged",4 weeks,opened,SHELF
50407,17,SHELF_ITEM,Commercially popped in bags,1-2 weeks,opened,SHELF
50407,18,BAKING,Chocolate syrup,6 months,opened,REFRIGERATED
50408,1,FRESH_MEAT,"Variety meats (liver, tongue, chitterlings, etc.)",3-4 months,,FROZEN
50408,2,DELI_ITEM,Pudding,Package date,unopened,REFRIGERATED
50408,3,CONDIMENTS,"Mayonnaise, commercial",2 months,opened,REFRIGERATED
50408,4,SHELLFISH,"Crab legs, king, dungeness, snow",5 days,,REFRIGERATED
50408,5,FISH,"Caviar, fresh, in jar",2 days,opened,REFRIGERATED
50408,6,SHELF_ITEM,"Coffee, whole beans",1 week,opened,SHELF
50408,7,VEGETABLES,"Lettuce, leaf",3-7 days,,REFRIGERATED
50408,8,FROZEN_ITEM,"Sausages, uncooked",1-2 days,,THAWED
50408,9,VEGETABLES,Turnips,2 weeks,,REFRIGERATED
50408,10,PROCESSED_MEAT,"Sausage, hard, dry (pepperoni), sliced",2-3 weeks,,REFRIGERATED
50408,11,SHELLFISH,Live lobsters,1-2 days,,REFRIGERATED
50408,12,DELI_ITEM,"Fruit, cut",Package date,unopened,REFRIGERATED
50408,13,SHELF_ITEM,"Garlic, chopped",date on jar,opened,REFRIGERATED
50408,14,VEGETABLES,Mushrooms,10-12 months,,FROZEN
50408,15,DIARY,"Parmesan, shredded",3-4 months,,FROZEN
50408,16,FROZEN_ITEM,"Bread Dough, commercial",4-7 days,After baking,THAWED
50408,17,CONDIMENTS,Chutney,12 months,unopened,SHELF
50408,18,SHELF_ITEM,"Gravy, jars and cans",,Use entire can,SHELF
50409,1,SHELF_ITEM,Dry egg noodles,2 years,unopened,SHELF
50409,2,SHELF_ITEM,Vinegar,2 years,unopened,SHELF
50409,3,FRESH_POULTRY,Giblets,3-4 months,,FROZEN
50409,4,DOUGH,"Tube cans of biscuits, rolls, pizza dough, etc.",Use-by date,,REFRIGERATED
50409,5,FRUIT,Apricots,,Do not freeze,FROZEN
50409,6,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: regular sodas, bottles",2 weeks,opened,SHELF
50409,7,SHELF_ITEM,"Baby food, jars or cans, fruits & vegetables",Use-by date,unopened,SHELF
50409,8,PROCESSED_POULTRY,Fried chicken,4 months,,FROZEN
50409,9,SHELF_ITEM,"Nuts, jars or cans",12 months,unopened,SHELF
50409,10,SMOKEDFISH,"Salmon, whitefish, hot smoked",14 days,,REFRIGERATED
50409,11,FRUIT,Apples,8 months,Cooked,FROZEN
50409,12,DIARY,"Cottage cheese, ricotta",,Do not freeze,FROZEN
50409,13,DIARY,"Shredded cheddar, mozzarella, etc.",3-4 months,,FROZEN
50409,14,FRUIT,"Peaches, nectarines",2 months,"Sliced, lemon juice & sugar",FROZEN
50410,1,FRUIT,Bananas,Until ripe,,SHELF
50410,2,PASTA,"Pasta, fresh",2 months,,FROZEN
50410,3,FRUIT,Grapes,1 week,,REFRIGERATED
50410,4,FROZEN_ITEM,"Burritos, sandwiches",3-4 days,,THAWED
50410,5,DIARY,"Dips, sour cream based",2 weeks,,REFRIGERATED
50410,6,FRUIT,Apricots,Until ripe,,SHELF
50410,7,CONDIMENTS,"Barbecue sauce, bottled",12 months,unopened,SHELF
50410,8,FROZEN_ITEM,"Fruit such as berries, melons",4-6 months,,FROZEN
50410,9,SHELF_ITEM,"Lentils, dried",12 months,unopened,SHELF
50410,10,SHELF_ITEM,"Tomatoes, sun dried, packed in cellophane",9 months,unopened,SHELF
50410,11,DIARY,Margarine,6 months,,REFRIGERATED
50410,12,PROCESSED_MEAT,Bacon,1 month,,FROZEN
50410,13,VEGETABLES,Celery,1-2 weeks,,REFRIGERATED
50410,14,PESTO,Pesto or Sala,package date,unopened,REFRIGERATED
50411,1,SHELF_ITEM,"Soup mixes, dry bouillon",12 months,unopened,SHELF
50411,2,DIARY,"Aerosol can, real whipped cream",,Do not freeze,FROZEN
50411,3,SHELF_ITEM,"Spices, paprika, red pepper, & chili powder",2 years,unopened,SHELF
50411,4,SHELF_ITEM,Commercially popped in bags,2-3 months,unopened,SHELF
50411,5,SHELF_ITEM,"Beans, Dried",12 months,opened,SHELF
50411,6,DIARY,"Cream, whipping, ultrapasteurized",,Do not freeze,FROZEN
50411,7,DIARY,Pudding,Package date,unopened,REFRIGERATED
50411,8,SHELF_ITEM,"Canned goods, high acid (such as juices, fruit, pickles, sauerkraut, tomato soup, and foods in vinegar-based sauce)",5-7 days,opened,REFRIGERATED
50411,9,FRESH_POULTRY,"Chicken or turkey, parts",9 months,,FROZEN
50411,10,FROZEN_ITEM,Lobster tails,2 days,,THAWED
50411,11,VEGETABLES,Okra,10-12 months,,FROZEN
50411,12,FROZEN_ITEM,Tempeh,12 months,,FROZEN
50411,13,FROZEN_ITEM,Egg substitutes,Date on Carton,,THAWED
50411,14,SHELF_ITEM,Spaghetti sauce in jars,4 days,opened,REFRIGERATED
50411,15,SHELF_ITEM,"Juice, boxes",8-12 days,opened,REFRIGERATED
50411,16,CONDIMENTS,"Horseradish, in jar",3-4 months,opened,REFRIGERATED
50411,17,CONDIMENTS,"Barbecue sauce, bottled",12 months,unopened,SHELF
50411,18,SMOKEDFISH,"Salmon, whitefish, hot smoked",6 months,vacuum pkg,FROZEN
50412,1,FRUIT,Coconuts,2-3 weeks,fresh,REFRIGERATED
50412,2,BAKERY,"Pies, mincemeat",1 week,,REFRIGERATED
50412,3,BAKERY,"Cakes, angel food",2 months,,FROZEN
50412,4,FROZEN_ITEM,Bagels,2 months,,FROZEN
50412,5,VEGETABLES,Beets,1 day,,SHELF
50412,6,PROCESSED_POULTRY,Cooked poultry dishes,3-4 days,,REFRIGERATED
50412,7,VEGETABLES,Asparagus,3-4 days,,REFRIGERATED
50412,8,VEGETABLES,Turnips,2 weeks,,REFRIGERATED
50412,9,PROCESSED_POULTRY,Rotisserie chicken,4 months,,FROZEN
50412,10,DELI_ITEM,Cheesecake,1 week,,REFRIGERATED
50412,11,VEGETABLES,"Beans, green or wax",3-4 days,,REFRIGERATED
50412,12,FRUIT,Avocados,Until ripe,,SHELF
50413,1,VEGETABLES,"Onions, dry",2-3 weeks,,SHELF
50413,2,FRUIT,Melons,1-2 days,,SHELF
50413,3,PROCESSED_MEAT,"Sausage, raw, bulk type",1-2 months,,FROZEN
50413,4,VEGETABLES,"Artichokes, whole",,Do not freeze,FROZEN
50413,5,BAKERY,"Pastries, danish",2 months,,FROZEN
50413,6,FRUIT,Apples,3 weeks,,REFRIGERATED
50413,7,FRUIT,Kiwi Fruit,Until ripe,,SHELF
50413,8,FRUIT,Bananas,2 days,skin will blacken,REFRIGERATED
50413,9,SHELF_ITEM,"Gravy, jars and cans",1-2 days,opened,REFRIGERATED
50413,10,FRUIT,"Pears, Plums",,Do not freeze,FROZEN
50413,11,VEGETABLES,Rutabagas,8-10 months,,FROZEN
50413,12,VEGETABLES,Brussels sprouts,3-5 days,,REFRIGERATED
50413,13,DELI_ITEM,Meats covered with gravy or broth,6 months,,FROZEN
50413,14,SHELLFISH,"Shrimp, scallops, crayfish, squid",1-2 days,,REFRIGERATED
50413,15,DOUGH,Cookie dough,Use by date,opened,REFRIGERATED
50414,1,FRUIT,Apples,3 weeks,,REFRIGERATED
50414,2,SHELF_ITEM,"Fruits, dried",1 month,opened,SHELF
50414,3,FRUIT,Bananas,Until ripe,,SHELF
50414,4,BAKERY,"Cakes, pound cake",1 week,,REFRIGERATED
50414,5,FRESH_MEAT,"Beef, lamb, pork or veal chops, steaks,roasts",4-12 months,,FROZEN
50414,6,SHELF_ITEM,"Sugar, confectioners",18 months,,SHELF
50414,7,SHELF_ITEM,"Soup mixes, dry bouillon",12 months,opened,SHELF
50414,8,SHELF_ITEM,"Pasta, dry, without eggs",1 year,opened,SHELF
50414,9,BAKING,"Cake, Brownie, Bread Mixes",12-18 months,unopened,SHELF
50414,10,DELI_ITEM,"Salads, vegetable",,Do not freeze,FROZEN
50414,11,SOY,"Soy or rice beverage, refrigerated",7-10 days,,REFRIGERATED
50414,12,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF
50415,1,FRESH_MEAT,Ground meat,1-2 days,,REFRIGERATED
50415,2,SHELF_ITEM,"Cereal, ready-to-eat",6-12 months,unopened,SHELF
50415,3,DELI_ITEM,Commercial brand vacuum packed dinners with USDA seal,,Do not freeze,FROZEN
50415,4,FROZEN_ITEM,Soy crumbles and hotdogs,3-4 days,,THAWED
50415,5,CONDIMENTS,"Ketchup, Cocktail or Chili sauce",1 month,opened,SHELF
50415,6,FROZEN_ITEM,Egg substitutes,12 months,,FROZEN
50415,7,SHELF_ITEM,"Jerky, commercially dried",12 months,unopened,SHELF
50415,8,DELI_ITEM,"Salads, vegetable",3-5 days,,REFRIGERATED
50415,9,PESTO,Pesto or Sala,3 days,opened,REFRIGERATED
50415,10,FRUIT,Citrus Fruit,10 days,,SHELF
50415,11,PROCESSED_MEAT,"Ham, cook before eating",1-2 months,,FROZEN
50415,12,SHELF_ITEM,"Oils, olive or vegetable",6 months,unopened,SHELF
50415,13,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED
50416,1,SHELLFISH,"Cooked shellfish, all",3-4 days,,REFRIGERATED
50416,2,PROCESSED_MEAT,"Hot dogs, sealed in package",2 weeks,,REFRIGERATED
50416,3,SHELLFISH,"Crab meat, pasteurized",4 months,,FROZEN
50416,4,SHELF_ITEM,Pectin,Use by pkg. date,unopened,SHELF
50416,5,SHELF_ITEM,"Coffee, instant, jars and tins",3-4 months,,FROZEN
50416,6,SHELF_ITEM,"Mushrooms, dried",6 months,unopened,SHELF
50416,7,BAKING,"Chocolate, unsweetened and semi-sweet, solid",18-24 months,unopened,SHELF
50416,8,FISH,"Caviar, fresh, in jar",1-4 weeks,unopened,REFRIGERATED
50416,9,VEGETABLES,Cabbage,1-2 weeks,,REFRIGERATED
50416,10,SHELF_ITEM,"Coffee, instant, jars and tins",3-4 months,,FROZEN
50416,11,BAKERY,"Pies, pecan",3-4 days,,REFRIGERATED
50416,12,DELI_ITEM,"Fruit, cut",Package date,unopened,REFRIGERATED
50416,13,SHELF_ITEM,"Peas, dried split",12 months,unopened,SHELF
50416,14,FRUIT,"Pears, Plums",,Do not freeze,FROZEN
50416,15,CONDIMENTS,"Horseradish, in jar",3-4 months,opened,REFRIGERATED
50416,16,COOKIES,"Cookies, packaged",8-12 months,opened,FROZEN
50417,1,BAKERY,Cheesecake,2-3 months,,FROZEN
50417,2,SHELF_ITEM,"Baby food, jars or cans, fruits & vegetables",Use-by date,unopened,SHELF
50417,3,FRESH_MEAT,Ground meat,3-4 months,,FROZEN
50417,4,BAKING,"Flour, white",6-8 months,opened,SHELF
50417,5,SHELF_ITEM,"Rice, flavored or herb mixes",6 months,unopened,SHELF
50417,6,DOUGH,"Tube cans of biscuits, rolls, pizza dough, etc.",Use-by date,,REFRIGERATED
50417,7,SHELF_ITEM,Tapioca,12 months,unopened,SHELF
50417,8,BAKERY,Cheesecake,2-3 months,,FROZEN
50417,9,SHELF_ITEM,"Tomatoes, sun dried, packed in cellophane",6-12 months,opened,REFRIGERATED
50417,10,SHELF_ITEM,"Yeast, dry, packets and jars",Use by date,opened,REFRIGERATED
50417,11,DELI_ITEM,Olives,2 weeks,,REFRIGERATED
50417,12,BAKERY,"Cakes, fruit cake",1 month,,SHELF
50417,13,DIARY,"Cream, whipping, ultrapasteurized",1 month,,REFRIGERATED
50418,1,SHELF_ITEM,"Sugar, brown",4 months,,SHELF
50418,2,SHELF_ITEM,"Lentils, dried",12 months,opened,SHELF
50418,3,BAKERY,"Cakes, made from mix",4 months,,FROZEN
50418,4,SHELF_ITEM,"Rice, brown",1 year,unopened,SHELF
50418,5,SOY,"Soy or rice beverage, soy beverage powders",6 months,unopened,SHELF
50418,6,DELI_ITEM,Cheesecake,1 week,,REFRIGERATED
50418,7,FISH,"Fatty fish (bluefish, mackerel, mullet, salmon, tuna, etc.)",2-3 months,,FROZEN
50418,8,SHELF_ITEM,"Gravy, dry gravy mixes",1-2 days,opened,REFRIGERATED
50418,9,SOY,"Soy or rice beverage, soy flour, de-fatted, low-fat",1 year,unopened,SHELF
50418,10,DIARY,Buttermilk,1-2 weeks,,REFRIGERATED
50418,11,VEGETABLES,Cauliflower,3-5 days,,REFRIGERATED
50418,12,DIARY,"Eggs, raw whites, yolks*",2-4 days,,REFRIGERATED
50418,13,FROZEN_ITEM,Soy crumbles and hotdogs,3-4 days,,THAWED
50419,1,DIARY,Sour cream,Do not freeze,,FROZEN
50419,2,DIARY,"Eggnog, commercial",6 months,,FROZEN
50419,3,BAKERY,"Rolls, yeast, baked",3-4 days,,SHELF
50419,4,FRUIT,Citrus Fruit,1-2 weeks,,REFRIGERATED
50419,5,BAKERY,"Rolls, yeast, partially baked",Package date,,SHELF
50419,6,FRUIT,Apricots,,Do not freeze,FROZEN
50419,7,VEGETABLES,Potatoes,10-12 months,Cooked and mashed,FROZEN
50419,8,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",1 week,opened,SHELF
50419,9,PROCESSED_MEAT,"Hot dogs, sealed in package",2 weeks,,REFRIGERATED
50419,10,VEGETABLES,"Lettuce, leaf",3-7 days,,REFRIGERATED
50419,11,DIARY,"Cheese, hard (such as cheddar,  swiss, block parmesan)",3-4 weeks,opened,REFRIGERATED
50420,1,VEGETABLES,"Parsley, cilantro",1-2 months,,FROZEN
50420,2,SHELLFISH,"Crab legs, king, dungeness, snow",5 days,,REFRIGERATED
50420,3,FROZEN_ITEM,"Sausages, uncooked",1-2 months,,FROZEN
50420,4,FRUIT,Apricots,,Do not freeze,FROZEN
50420,5,BAKERY,"Pastries, danish",1 week,,REFRIGERATED
50420,6,FROZEN_ITEM,"Sausages, precooked",1-2 months,,FROZEN
50420,7,FROZEN_ITEM,"Burritos, sandwiches",2 months,,FROZEN
50420,8,FRESH_MEAT,Cooked meats (after home cooking),2-3 months,,FROZEN
50420,9,DELI_ITEM,Cheesecake,1 week,,REFRIGERATED
50420,10,FRUIT,Coconuts,6 months,Shredded,FROZEN
50420,11,SHELF_ITEM,Pudding mixes,3-4 months,opened,SHELF
50420,12,CONDIMENTS,"Ketchup, Cocktail or Chili sauce",12 months,unopened,SHELF
50420,13,DELI_ITEM,"Luncheon meats, store-sliced",3-5 days,,REFRIGERATED
50420,14,DELI_ITEM,Commercial brand vacuum packed dinners with USDA seal,,Do not freeze,FROZEN
50421,1,PROCESSED_MEAT,"Sausage, hard, dry (pepperoni), sliced",1-2 months,,FROZEN
50421,2,VEGETABLES,Greens,10-12 months,,FROZEN
50421,3,DELI_ITEM,"Salads containing meat, fish, poultry or eggs",,Do not freeze,FROZEN
50421,4,BAKERY,"Cakes, chiffon, sponge",1 week,,REFRIGERATED
50421,5,DIARY,"Eggs, in shell",,Do not freeze,FROZEN
50421,6,SHELLFISH,"Crab meat, pasteurized",4 months,,FROZEN
50421,7,DOUGH,Ready-to-bake pie crust,Use-by date,,REFRIGERATED
50421,8,SHELF_ITEM,"Bacon Bits, Imitation",refer to jar,opened,REFRIGERATED
50421,9,SHELLFISH,"Crab meat, pasteurized",3-5 days,opened,REFRIGERATED
50421,10,BAKERY,"Pies, pecan",3-4 days,,REFRIGERATED
50421,11,BAKERY,"Rolls, yeast, partially baked",1 week,,REFRIGERATED
50421,12,DIARY,"Cheese, hard (such as cheddar,  swiss, block parmesan)",6 months,unopened,REFRIGERATED
50421,13,PROCESSED_MEAT,"Ham, fully cooked, slices or half",1-2 months,,FROZEN
50421,14,SHELF_ITEM,"Spices, whole",2-4 years,unopened,SHELF
50421,15,BAKING,"Frosting, canned",3 months,opened,SHELF
50421,16,FROZEN_ITEM,"Sausages, precooked",1-2 months,,FROZEN
50421,17,PROCESSED_MEAT,"Hot dogs, sealed in package",2 weeks,,REFRIGERATED
50421,18,BAKING,"Cornmeal, stone ground or blue",2-3 months,opened,REFRIGERATED
50422,1,SHELF_ITEM,"Juice, boxes",8-12 days,opened,REFRIGERATED
50422,2,FRUIT,"Papaya, mango",1 week,,REFRIGERATED
50422,3,BAKERY,"Cakes, pound cake",1 week,,REFRIGERATED
50422,4,SHELLFISH,"Cooked shellfish, all",3-4 days,,REFRIGERATED
50422,5,COOKIES,"Cookies, packaged",2 months,unopened,SHELF
50422,6,PESTO,Pesto or Sala,3 days,opened,REFRIGERATED
50422,7,BAKERY,"Pies, pecan",3-4 days,,REFRIGERATED
50422,8,FRESH_MEAT,"Variety meats (liver, tongue, chitterlings, etc.)",3-4 months,,FROZEN
50422,9,SHELLFISH,"Shrimp, scallops, crayfish, squid",1-2 days,,REFRIGERATED
50422,10,SOY,"Soy or rice beverage, Textured soy protein (TSP)",3-4 months,opened,SHELF
50422,11,BAKING,"Flour, whole wheat",1 month,unopened,SHELF
50422,12,SHELF_ITEM,"Coffee, instant, jars and tins",2 weeks,opened,REFRIGERATED
50422,13,DELI_ITEM,Pate,1-2 months,,FROZEN
50423,1,VEGETABLES,Eggplant,6-8 months,,FROZEN
50423,2,DIARY,Margarine,12 months,,FROZEN
50423,3,CRACKERS,Crackers,8 months,unopened,SHELF
50423,4,SHELF_ITEM,Pectin,1 month,opened,SHELF
50423,5,SHELF_ITEM,Worcestershire Sauce,1 year,unopened,SHELF
50423,6,SHELF_ITEM,"Tomatoes, sun dried, packed in cellophane",6-12 months,opened,REFRIGERATED
50423,7,SMOKEDFISH,"Salmon, whitefish, hot smoked",6 months,vacuum pkg,FROZEN
50423,8,VEGETABLES,Beets,1 day,,SHELF
50423,9,DIARY,"Cottage cheese, ricotta",,Do not freeze,FROZEN
50423,10,SHELF_ITEM,"Mushrooms, dried",6 months,unopened,SHELF
50423,11,DIARY,"Cream, half-and-half",3-4 days,,REFRIGERATED
50423,12,DIARY,"Shredded cheddar, mozzarella, etc.",3-4 months,,FROZEN
50423,13,DELI_ITEM,"Cheese, store-sliced, hard cheese such as cheddar or swiss",3-4 weeks,,REFRIGERATED
50423,14,VEGETABLES,Cabbage,1-2 weeks,,REFRIGERATED
50423,15,FROZEN_ITEM,Juice concentrates,7-10 days,,THAWED
50424,1,FISH,"Caviar, fresh, in jar",,Do not freeze,FROZEN
50424,2,FISH,"Caviar, fresh, in jar",,Do not freeze,FROZEN
50424,3,DOUGH,Cookie dough,Use by date,opened,REFRIGERATED
50424,4,FRUIT,Kiwi Fruit,,Do not freeze,FROZEN
50424,5,BAKERY,"Cakes, chocolate",1 week,,REFRIGERATED
50424,6,BAKERY,"Rolls, filled, meat or vegetables",3-4 days,,REFRIGERATED
50424,7,FROZEN_ITEM,"Topping, whipped",2 weeks,,THAWED
50424,8,SHELF_ITEM,"Gravy, dry gravy mixes",2 years,unopened,SHELF
50424,9,VEGETABLES,"Broccoli, raab, rapini",3-5 days,,REFRIGERATED
50424,10,VEGETABLES,"Herbs, fresh",1-2 months,,FROZEN
50424,11,BAKING,Cornstarch,18 months,opened,SHELF
50424,12,SHELF_ITEM,"Sugar, sugar substitutes",2 years,,SHELF
50424,13,CRACKERS,Crackers,1 month,opened,SHELF
50424,14,FISH,"Caviar, fresh, in jar",,Do not freeze,FROZEN
50424,15,DELI_ITEM,"Salads, vegetable",,Do not freeze,FROZEN
50424,16,SHELF_ITEM,"Pasta, dry, without eggs",1 year,opened,SHELF
50425,1,DIARY,Kefir (fermented milk),,Do not freeze,FROZEN
50425,2,SHELLFISH,Lobster tails,6 months,,FROZEN
50425,3,CONDIMENTS,"Salad Dressings, commercial, bottled",10-12 months,unopened,SHELF
50425,4,VEGETABLES,Eggplant,3-4 days,,REFRIGERATED
50425,5,DIARY,Margarine,6 months,,REFRIGERATED
50425,6,DOUGH,Ready-to-bake pie crust,2 months,,FROZEN
50425,7,FRUIT,Avocados,3-4 days,,REFRIGERATED
50425,8,SHELF_ITEM,Commercially microwave packets,12 months,unopened,SHELF
50425,9,SOY,"Soy or rice beverage, Textured soy protein (TSP)",2 years,unopened,SHELF
50425,10,DELI_ITEM,"Side dishes such as cooked vegetables, rice or potatoes",1-2 months,,FROZEN
50425,11,PROCESSED_MEAT,"Ham, fully cooked, whole",1-2 months,,FROZEN
50425,12,FRUIT,Apples,3 weeks,,REFRIGERATED
50426,1,DIARY,Cream cheese,,Do not freeze,FROZEN
50426,2,FROZEN_ITEM,"Fish, raw",1-2 days,,THAWED
50426,3,DELI_ITEM,"Side dishes such as cooked vegetables, rice or potatoes",1-2 months,,FROZEN
50426,4,VEGETABLES,Cabbage,1-2 weeks,,REFRIGERATED
50426,5,CONDIMENTS,"Mayonnaise, commercial",2-3 months,unopened,SHELF
50426,6,FRESH_POULTRY,"Duckling or goose, whole",1-2 days,,REFRIGERATED
50426,7,FROZEN_ITEM,Lobster tails,3 months,,FROZEN
50426,8,SHELF_ITEM,"Popcorn, dry kernels in jar",2 years,unopened,SHELF
50426,9,BAKERY,"Cakes, pound cake",6 months,,FROZEN
50426,10,VEGETABLES,Cucumbers,,Do not freeze,FROZEN
50426,11,CONDIMENTS,"Ketchup, Cocktail or Chili sauce",1 month,opened,SHELF
50426,12,SHELF_ITEM,"Oils, olive or vegetable",1-3 months,opened,SHELF
50426,13,PROCESSED_MEAT,"Corned beef, in pouch with pickling juices",1 month,,FROZEN
50426,14,SHELF_ITEM,"Tea, loose",6-12 months,opened,SHELF
50426,15,VEGETABLES,Potatoes,1-2 months,,SHELF
50426,16,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: regular sodas, cans",9 mos. after date,unopened,SHELF
50426,17,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: regular sodas, bottles",2-3 days,opened,REFRIGERATED
50427,1,SHELF_ITEM,"Beans, Dried",12 months,unopened,SHELF
50427,2,DIARY,Margarine,6 months,,REFRIGERATED
50427,3,SHELF_ITEM,"Garlic, chopped",date on jar,opened,REFRIGERATED
50427,4,SHELF_ITEM,Worcestershire Sauce,1 year,unopened,SHELF
50427,5,BAKERY,"Pies, pecan",1-2 months,,FROZEN
50427,6,VEGETABLES,"Squash, summer",10-12 months,,FROZEN
50427,7,SHELF_ITEM,"Baby food, jars or cans, fruits & vegetables",2-3 days,opened,REFRIGERATED
50427,8,BAKERY,"Pastries, danish",1-2 days,,SHELF
50427,9,FROZEN_ITEM,Bagels,2 months,,FROZEN
50427,10,PROCESSED_MEAT,"Hot dogs, sealed in package",1-2 months,,FROZEN
50427,11,CONDIMENTS,Mustard,1 month,opened,SHELF
50427,12,SHELF_ITEM,"Gravy, jars and cans",,Use entire can,SHELF
50427,13,FRUIT,Apples,8 months,Cooked,FROZEN
50427,14,DELI_ITEM,"Chicken, rotisserie or fried",4 months,,FROZEN
50427,15,SHELF_ITEM,"Gelatin, unflavored",3 years,unopened,SHELF
50427,16,FRUIT,Apples,3 weeks,,REFRIGERATED
50428,1,VEGETABLES,"Lettuce, iceberg",,Do not freeze,FROZEN
50428,2,FISH,"Lean fish (cod, flounder, haddock, halibut, sole, etc.)",6-8 months,,FROZEN
50428,3,FRESH_MEAT,Ground meat,1-2 days,,REFRIGERATED
50428,4,FRUIT,Citrus Fruit,10 days,,SHELF
50428,5,FROZEN_ITEM,Soy meat substitutes,3-4 days,,THAWED
50428,6,VEGETABLES,Radishes,10-14 days,,REFRIGERATED
50428,7,BAKING,Cornstarch,18 months,opened,SHELF
50428,8,FROZEN_ITEM,"Topping, whipped",6 months,,FROZEN
50428,9,SHELF_ITEM,Spaghetti sauce in jars,18 months,unopened,SHELF
50428,10,SHELF_ITEM,"Rice, brown",1 year,opened,SHELF
50428,11,SHELF_ITEM,"Tomatoes, sun dried, packed in oil",12 months,unopened,SHELF
50428,12,DIARY,Pudding,Package date,unopened,REFRIGERATED
50429,1,SMOKEDFISH,Herring,2 months,,FROZEN
50429,2,FRUIT,Kiwi Fruit,Until ripe,,SHELF
50429,3,SHELF_ITEM,"Rice, brown",1 year,unopened,SHELF
50429,4,VEGETABLES,Cucumbers,,Do not freeze,FROZEN
50429,5,PROCESSED_MEAT,"Sausage, raw, bulk type",1-2 months,,FROZEN
50429,6,PROCESSED_MEAT,"Ham, cook before eating",1 week,,REFRIGERATED
50429,7,DIARY,"Whipped, sweetened",1-2 months,,FROZEN
50429,8,PROCESSED_MEAT,"Ham, cook before eating",1-2 months,,FROZEN
50429,9,DELI_ITEM,Pudding,Package date,unopened,REFRIGERATED
50429,10,SHELF_ITEM,"Shortening, solid",3 months,opened,SHELF
50429,11,FROZEN_ITEM,"Pancakes, Waffles",2 months,,FROZEN
50429,12,DIARY,"Cream, half-and-half",4 months,,FROZEN
50430,1,BAKERY,Muffins,2 months,,FROZEN
50430,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED
50430,3,BAKERY,"Pies, fruit",1-2 days,,SHELF
50430,4,DIARY,"Cream, half-and-half",4 months,,FROZEN
50430,5,BAKING,Baking powder,6 months,unopened,SHELF
50430,6,PROCESSED_MEAT,Bacon,1 month,,FROZEN
50430,7,VEGETABLES,"Artichokes, whole",1-2 days,,SHELF
50430,8,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED
50430,9,FRESH_POULTRY,"Duckling or goose, whole",6 months,,FROZEN
50430,10,SHELF_ITEM,"Yeast, dry, packets and jars",Use by date,opened,REFRIGERATED
50430,11,PESTO,Pesto or Sala,package date,unopened,REFRIGERATED
50430,12,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",1 week,opened,SHELF
50430,13,BAKERY,"Cakes, chiffon, sponge",1-2 day,,SHELF
50430,14,FROZEN_ITEM,Juice concentrates,7-10 days,,THAWED
50430,15,DELI_ITEM,Commercial brand vacuum packed dinners with USDA seal,2 weeks,,REFRIGERATED
50431,1,VEGETABLES,"Broccoli, raab, rapini",3-5 days,,REFRIGERATED
50431,2,FROZEN_ITEM,"Bread Dough, commercial",4-7 days,After baking,THAWED
50431,3,BAKERY,"Pies, pecan",1-2 months,,FROZEN
50431,4,SOY,"Soy or rice beverage, refrigerated",7-10 days,,REFRIGERATED
50431,5,FRUIT,Citrus Fruit,10 days,,SHELF
50431,6,SHELF_ITEM,Molasses,12 months,unopened,SHELF
